Ticker	CIK
ms-pa	895421
usb-pp	36104
sbgsf	923734
bpaqf	313807
aiquf	1161167
ebbnf	895728
eslof	1085922
enbbf	895728
snpmf	1123658
ms-pk	895421
bnpqf	310732
usb-pm	36104
bnpqy	310732
frcof	1446595
ms-pi	895421
pbr-a	1119639
gs-pk	886982
hkxcf	1445476
atlky	748954
gs-pj	886982
ms-pe	895421
ms-pf	895421
webnf	719245
mbfjf	67088
duk-pa	1326160
cfrhf	948401
attlf	748954
kddif	1106215
puk-pa	1116578
shecf	1442651
stohf	1140625
atlkf	748954
toelf	1443276
ablzf	1091587
bcdrf	891478
bdxa	10795
vcisf	1065198
rbgpf	1420798
tcanf	1232384
sfbqf	1065521
chgcf	1453934
safrf	1364012
ccz	1166691
pdrdf	899108
dogef	1679771
spg-pj	1063761
puk-p	1116578
dcue	715957
bamgf	1001085
glcnf	1524684
pldgp	1045609
hndaf	715153
ppwlm	75594
gwllf	1536278
dnzof	1446598
ldnxf	1439584
dkilf	1446519
ceo	1095595
amovf	1129137
aeb	769218
lzagf	1446711
bkfcf	1447011
ifnnf	1107457
ingvf	1039765
amxvf	1129137
tkphf	1395064
cuaef	1445470
volaf	753762
aig-pa	5272
schw-pc	316709
schw-pd	316709
bbdo	1160330
met-pa	1099219
rlxxf	929869
pukpf	1116578
amov	1129137
ntoif	1436791
volvf	753762
met-pe	1099219
ppwlo	75594
olclf	1545460
vodpf	839923
mraaf	1450468
wfaff	1436381
smfnf	1022837
becef	718940
psa-pk	1393311
psa-ph	1393311
fanuf	1446596
nggtf	1004315
stz-b	16918
gvdbf	1121631
gpdnf	1048515
eipaf	1002242
enba	895728
lldtf	1160106
rylpf	313216
cof-pg	927628
eciff	1387438
nvzmf	1131345
bbvxf	842180
itocf	355363
jarlf	870016
svndf	1359519
khngf	1451287
cof-ph	927628
knyjf	1436793
tncaf	1232384
crhcf	849395
erixf	717826
ovchf	1448817
vwsyf	1330306
crarf	1279967
bclyf	312069
crbjf	1454471
yahof	1446437
cicof	1445161
hmrzf	1396282
hcmlf	948696
vivef	1127055
zijmf	1459580
mzhof	1335730
vnnvf	1652630
elpvy	1041792
rsmdf	943819
codgf	1012037
rbspf	844150
all-pg	899051
lngpf	1554394
bf-b	14693
dnbhf	1498632
mtrjf	1159204
all-ph	899051
chbjf	1495687
schyf	1491703
all-pb	899051
dboef	1437147
amsyf	1243429
clpbf	1294325
asazf	1253493
sre-pb	1032208
amadf	1502104
capmf	1084656
stmef	932787
ahchf	1448987
ashtf	1518258
lbrdk	1611983
arzgf	1379235
poahf	1450346
alpmf	1446390
gelyf	1474968
kbcsf	1411133
lbrdb	1611983
cjprf	1334687
trumf	1446672
ckhuf	1637120
z	1617640
zldsf	1638747
nokbf	924613
fnctf	1038143
slfyf	1097362
dlr-pk	1297996
ejprf	1093028
cgmbf	1453056
viaca	813828
mgddf	896076
gnmsf	1434265
hbann	49196
dlr-pj	1297996
gberf	1179029
bmlp	927971
sojc	92122
ebayl	1065088
ssmxf	1517231
tyidf	1130894
btgof	756620
cixpf	1535628
rciaf	733099
ftv-pa	1659166
cjewf	1555574
cukpf	1125259
sojb	92122
aonnf	1300175
ctryf	1462886
gasnf	1269920
dlr-pc	1297996
saxpf	1436778
fojcf	1436740
soja	92122
annsf	1700171
csgkf	1159510
fmcqf	1333141
sonvf	1450681
cajff	16988
otskf	1544613
tlpff	1450682
tscdf	885834
weicf	1452191
tefof	814052
gctaf	1158089
baesf	895564
ztcof	1445156
sgsof	1069347
dty	936340
rstrf	1618755
mtsff	1446641
stt-pg	93751
svnlf	1448613
kyocy	57083
ryaof	1038683
thlef	1722401
ncsyf	1003935
stt-pd	93751
xngsf	1454948
rwnff	939380
shmdf	1640117
frrvf	1438571
kyocf	57083
hig-pg	874766
imbbf	1072670
fox	1754301
fandf	1454175
kkr-pa	1404912
cghof	1550635
prdsf	1527249
key-pk	91576
szkmf	1263521
fitbi	35527
bio-b	12208
htngf	1553473
orxcf	1070304
snnuf	845982
snmrf	1437771
nmk-pc	1004315
fxflf	915191
aomff	1062066
tsgtf	939383
kkr-pb	1404912
syief	1444718
nmk-pb	1004315
rnecf	1246135
gikly	1438569
sbmff	1604982
dukh	1326160
key-pj	91576
ppccf	1446747
key-pi	91576
lsxmb	1560385
avtr-pa	1722482
swpff	1579963
frfgf	915191
hlbzf	1400691
egrnf	1595085
amccf	1748790
swgnf	1438845
tlsnf	1169870
hei-a	46619
lsxmk	1560385
frc-pi	1132979
frfff	915191
rkunf	1294591
swsdf	1438844
bpypp	1545772
frfxf	915191
ucbjf	1290640
cfg-pd	759944
frc-ph	1132979
rf-pc	1281761
ksu-p	54480
xyigf	1508669
lbtyb	1570585
npscy	1140471
ckisf	1065989
wppgf	806968
swgaf	1438845
drua	715957
sgiof	1281721
giflf	1438569
alfvf	863344
pgpef	1050952
gifof	1438569
nrscf	1163653
crggf	1555207
szevf	1444147
tkayy	1792627
jhiuf	1159152
acglp	947484
nistf	1140471
umicf	1477038
acglo	947484
maruf	801645
fujhf	800364
lbtyk	1570585
disck	1437107
bntgf	1533945
clpxf	1490083
dvdcf	1163417
vno-pm	899689
atasf	1437775
rf-pb	1281761
nws	1564708
nngpf	1690981
faxxf	915191
gjnsf	1531384
vno-pk	899689
rf-pa	1281761
hrnnf	1712356
frejo	1026214
maa-pi	912595
ednmf	1581671
vno-pl	899689
kkoyf	1436794
jbarf	1475011
coihf	1513977
nly-pg	1043219
ranjf	1112439
jetkd	1792627
mtuaf	1342237
jxhgf	1487533
amigf	1438930
discb	1437107
swmaf	1011218
ebr-b	1439124
apo-pb	1411494
nly-pf	1043219
apo-pa	1411494
almmf	1161611
nipnf	72127
erraf	1127248
nwwdf	800928
psmmf	1439580
chkif	1041668
kkpnf	1001474
cnp-pb	1130310
hbano	49196
cnpaf	1450278
kikof	1446656
tnrsf	1190723
maogy	1437144
magof	1437144
cxmsf	1076378
ccozf	1398879
fosuf	1462456
pnc-pp	713676
tckrf	886986
stmnf	1551402
asglf	7646
iktsf	1444714
unblf	1453932
oscuf	1600520
rnsdf	1416039
fwonb	1560385
stbff	1587200
asekf	1450206
tap-a	24545
cheof	1453930
ni-pb	1111711
smtof	95227
tevjf	818686
ophlf	940821
rmsyf	1636804
tiajf	948642
warff	901684
tiaof	948642
rdeif	1438654
ndekf	353991
shwgf	1505223
ahexf	1446251
tiaiy	948642
ipxhf	1309035
fwona	1560385
fwonk	1560385
fmcct	1026214
wso-b	105016
uhid	352915
uepcn	100826
tiiay	948642
frt-pc	34903
sggef	1253494
hrglf	1528651
uepeo	100826
uepcp	100826
siopf	1555379
uepep	100826
cocsf	910631
zliof	1546084
iaugf	1206571
lndnf	1437041
psorf	938323
shcaf	800840
cheaf	1030475
rzb	898174
kotmf	1543727
aacaf	1447647
remyf	1552653
uepem	100826
yaskf	1559460
rohcf	1442653
isuzf	763665
hgh	874766
gs-pc	886982
rza	898174
vnorp	899689
ggdvf	925428
prymf	1437672
amh-ph	1562401
sasof	314590
ver-pf	1507385
bgepf	1144519
mdibf	1379481
nnn-pf	751364
shtdf	1556605
agncn	1423689
tltzy	1122535
agncm	1423689
ath-pa	1527469
uepen	100826
pbb	1287032
sommf	1409236
uaa	1336917
amh-pf	1562401
koscf	1668501
aegof	769218
wtru	78128
amh-pg	1562401
voya-pb	1535929
kim-pm	879101
tltzf	1122535
tokuf	1131652
dsecf	1481045
wynmf	1480134
ubsff	1446702
grptf	1395167
rnr-pf	913144
kim-pl	879101
amh-pd	1562401
iliaf	1570932
roymf	1592438
amh-pe	1562401
fcncb	798941
atdrf	1647435
wrtbf	1436771
mrwsf	1446128
bmrpf	1671235
rnr-pe	913144
slfpf	1370418
aulgf	1067428
gfiof	1172724
kunuf	1449614
acsaf	1448375
pcg-pa	1004980
ccoef	1551467
dnfgf	1454473
hegif	1449217
rtmvf	1516536
auoty	1172494
vlpnf	1378984
tiscf	773917
hmtlf	353990
cmsa	811156
flir	354908
isdaf	1224306
hlkhf	1674534
surrf	1556607
nuraf	1179493
slg-pi	1040971
bnmdf	1667075
oak-pb	1403528
pcg-pc	1004980
itvpf	1283708
malrf	1537280
glibp	808461
pcg-pb	1004980
pcg-pd	1004980
clznf	1366235
pbctp	1378946
jsm	1593538
gsx	1768259
tcf	19612
bgaof	1325378
hwdjf	1563177
gwph	1351288
feltf	1447250
sumcf	1347141
htcmf	1446648
fupby	1534043
jetky	1792627
zhuzf	1556616
kajmf	1446660
ogfgf	845033
dcp-pc	1338065
psb-py	866368
pcg-pe	1004980
cnvvf	1694271
mpfrf	1417695
asomf	1492075
pcg-pi	1004980
qbcrf	1156831
psb-px	866368
gwprf	1351288
pcg-pg	1004980
agncp	1423689
sjmhf	1599962
shmuf	1564228
shpmf	1570300
enggf	1446294
fupef	1534043
psb-pw	866368
zbk	109380
mituf	1446420
diisf	1563255
sekef	1261759
unma	5513
epr-pg	1045450
vopkf	1452188
pcg-ph	1004980
osagf	1603194
clgx	36047
hungf	929058
sho-pf	1295810
bhfal	1685040
mzdaf	1447122
sho-pe	1295810
phtcf	78150
nkrkf	1436790
gab-pg	794685
gpaef	1347557
adrzf	1436467
tuiff	1342875
snphf	1501108
bpopo	763901
ares-pa	1176948
snv-pd	18349
fbprp	1057706
fbprl	1057706
asmvf	1447945
cmhhf	1446751
bzzuf	1437774
ektaf	1451160
qrteb	1355096
bokfl	875357
cig-c	1157557
meggf	1487786
cwen-a	1567683
sepjf	1518521
apnhf	1454177
nsaro	13372
mxchf	1435969
axs-pe	1214816
nycb-pa	910073
gfszf	1438927
brthf	14595
apha	1733418
cfxa	1420800
wygpf	1450021
eqc-pd	803649
dtw	936340
prsp	1724670
sr-pa	1126956
bhfap	1685040
pbi-pb	78814
bbavf	1399224
unpsf	1447772
al-pa	1487712
abczf	1492074
asrmf	1123452
tpdnf	1436652
pbsff	1137849
rexr-pb	1571283
dtj	936340
dfryf	1546354
npskf	354470
wbs-pf	801337
qts-pb	1577368
ltsf	1029730
bcauf	891765
ltsl	1029730
afsic	1365555
rnmbf	1450345
fhn-pa	36966
asccf	1600930
afsim	1365555
lgf-b	929351
gmmvd	1760764
gmmvf	1760764
afsib	1365555
tsukf	702257
stl-pa	1070154
rexr-pa	1571283
sf-pb	720672
thklf	1443275
esgrp	1363829
bndsf	1438556
maurf	62919
src-pa	1308606
gsabf	887153
afsia	1365555
slmbp	1032033
miccf	912958
esgro	1363829
wtfcm	1015328
yueif	1444719
sfrgf	1571549
ninof	1446588
glpgf	1421876
lyscf	1444327
gulrf	1449218
two-pc	1465740
irdef	1530256
asb-pc	7789
aprdo	3153
peb-pe	1474098
fnb-pe	37808
peb-pf	1474098
cim-pc	1409493
peb-pc	1474098
fskr	1525759
cim-pd	1409493
asb-pe	7789
stay	1581164
sptjf	908732
cim-pb	1409493
jtekf	1446661
egfef	1437178
two-pb	1465740
peb-pd	1474098
cim-pa	1409493
aprdn	3153
kurrf	1446655
chfff	1601994
vlypp	714310
two-pa	1465740
grouf	1437710
vlypo	714310
cmd	19446
asb-pd	7789
azihf	1533475
jw-b	107140
aprdm	3153
wrb-pe	11544
rlj-pa	1511337
lilak	1712184
ogcp	1553079
mfa-pb	1055160
lilab	1712184
aprcp	3153
fisk	1553079
aprdp	3153
svmk	1739936
alpvn	3153
lmha	704051
socgp	92108
welpp	107815
wrb-pd	11544
oukpf	1436786
tdi	1051512
ctb	24491
clny-ph	1679688
ns-pa	1110805
clny-pj	1679688
ihrtb	1400891
kyyhf	1702783
bjchf	1454468
clny-pi	1679688
clny-pg	1679688
ns-pb	1110805
fnmam	310522
tcbip	1077428
tcbil	1077428
gef-b	43920
tda	1051512
qts-pa	1577368
hovnp	357294
hgmcf	1023514
uilcf	1449580
aatp	1713210
bcucf	1581285
mog-b	67887
tde	1051512
enr-pa	1632790
fnmfm	310522
tdj	1051512
mpsyf	1340243
qntqf	1350865
fnmaj	310522
centa	887733
kncaf	1447125
nsa-pa	1618563
wala	1212545
fnmas	310522
fnmfn	310522
fnmag	310522
ailln	18654
ailli	18654
fnmat	310522
nbgif	1096061
aillm	18654
fnman	310522
fnmai	310522
ailim	18654
trtn-pa	1660734
lxp-pc	910108
mslof	1447112
bcnaf	1445168
vtklf	913744
sitc-pa	894315
iscb	51548
tnssf	1144800
mythf	1437470
pre-ph	911421
pre-pg	911421
pre-pi	911421
thnpf	1792045
ailin	18654
atgsf	1437541
aillo	18654
fnmao	310522
qadb	1036188
mcfuf	1359711
aillp	18654
jelcf	867536
fnmal	310522
gaerf	1378239
sapmf	1062750
lmhb	704051
ostbp	1130713
sapmy	1062750
fnmak	310522
fnmah	310522
jgccf	1446662
cub	26076
gdv	1260729
oibrq	1160846
ns-pc	1110805
srg-pa	1628063
rushb	1012019
ako-b	925261
fnmfo	310522
fbprn	1057706
apely	900278
fbprm	1057706
bpirf	1437441
trolb	98677
gtn-a	43196
gluu	1366246
orraf	1641431
uza	821130
uzb	821130
gngyf	1012139
albkf	902102
uzc	821130
gdv-pg	1260729
hwcpl	750577
cbb-pb	716133
tcmff	932470
tgp-pa	1308106
ivr-pa	1437071
errpf	1853860
ivr-pc	1437071
ipoe	1818874
ivr-pb	1437071
nss	1110805
bposf	1588966
gdv-ph	1260729
iijif	1090633
mhla	1412100
flidf	1433087
slcjf	1523541
bfs-pd	907254
fuwaf	1090454
pmt-pb	1464423
tgsnf	1437731
gnl-pa	1526113
pmt-pa	1464423
sf-pa	720672
crnzf	909531
ahl-pd	1267395
apelf	900278
gab-ph	794685
sblkz	1386716
fregp	1026214
gab-pj	794685
adbcf	1641427
fngd	927971
dwt	831001
fgrof	1438926
ismaf	1438655
frejn	1026214
wdr	1052100
ffg	1012771
fmccs	1026214
fmcci	1026214
batra	1560385
batrk	1560385
fmcck	1026214
fmccl	1026214
batrb	1560385
fmcco	1026214
cvtv	1639234
hcxy	1280784
mdpeb	65011
fmckn	1026214
fmcch	1026214
tba	1832459
fmckl	1026214
glog-pa	1534126
fmckj	1026214
fmccn	1026214
abr-pb	1253986
abr-pa	1253986
nblx	1647513
fmccm	1026214
nymtn	1273685
fmckm	1026214
fmccg	1026214
abr-pc	1253986
htzgq	1657853
mcx	1490349
mnr-pc	67625
fmcko	1026214
fmccj	1026214
clnc	1717547
fmcki	1026214
fxcnf	1164009
syx	945114
iipr-pa	1677576
linx	1770883
fmckp	1026214
nymtp	1273685
arztf	1423210
fmccp	1026214
plt	914025
hcxz	1280784
nymto	1273685
oxsql	1259429
codi-pa	1345126
stpk	1758766
jws	1800682
pfodf	1446252
opini	1456772
cadnf	1225525
inn-pe	1497645
codi-pb	1345126
afinp	1568162
prthu	1653558
ahh-pa	1569187
eai	7323
tuwlf	1145678
tgp-pb	1308106
inn-pd	1497645
ezt	1427437
glop-pa	1598655
ofg-pa	1030469
rtnxf	1811115
agm-a	845877
hvbtf	1720424
ngl-pc	1504461
bsa	1748824
tannl	1378453
ngl-pb	1504461
tanni	1378453
ofg-pd	1030469
ctagf	1450009
glop-pc	1598655
ftoc	1816090
glop-pb	1598655
hl-pb	719413
tannz	1378453
meobf	1345099
gmta	40211
iare	1307748
kelyb	55135
mmedf	1813814
gam-pb	40417
kcapl	1372807
gsah-un	1809987
ccx	1774675
conx	1823000
aegn	353020
cmctp	908311
cwgrp	1466538
aacq	1802457
rnwef	1361369
wftlf	1603923
nupmf	1369085
ago-pe	1273813
ago-pf	1273813
ago-pb	1273813
mobl	1470099
cxrxf	1642271
swdhf	1531006
amtbb	1734342
dlkgf	1361371
tcrz	1464963
agm-pd	845877
fpac-un	1829426
slncf	1479615
star-pd	1095651
trch	1431959
agm-pc	845877
star-pg	1095651
hvt-a	216085
ubp-ph	1029800
aavvf	1468079
star-pi	1095651
uba	1029800
insw-pa	1679049
etac	1814728
mwk	1757715
figm	1625376
vspr	1818093
celjf	1385145
ht-pc	1063344
ht-pe	1063344
ht-pd	1063344
vgac	1804591
cmo-pe	766701
sboef	1578955
spaq-un	1838527
vslcx	853180
vslyx	853180
bxg	778946
banc-pe	1169770
cmre-pb	1503584
aic	1209028
npacf	1450276
glp-pa	1323468
ggn-pb	1313510
nga	1815495
cmre-pc	1503584
goodm	1234006
cmre-pe	1503584
tpco	1593195
cmre-pd	1503584
hmlp-pa	1603016
tscbp	1380846
acuif	1861233
actc	1820630
ggt-pe	921671
wifi	1169988
cubi-pc	1488813
cubi-pd	1488813
bfarf	1812477
cubi-pe	1488813
cubi-pf	1488813
nmgrf	1649752
sspk	1779474
rilyh	1464790
tpgh-un	1698991
gfn	1342287
jih	1787791
ppr	826020
tscap	1380846
seah	1820852
jmpd	1302350
glog	1534126
umh-pd	752642
itepf	1579597
saflf	1538028
rilyg	1464790
umh-pc	752642
ncv-pa	1214935
nbr-pa	1163739
mitt-pa	1514281
phig	350403
avdr	1343304
atrob	8063
mitt-pb	1514281
bspe	1834045
corr-pa	1347652
cio-pa	1593222
gbox	1419275
hutmf	1731805
bh-a	1726173
mbinp	1629019
rykkf	1592049
bhr-pb	1574085
oxlcm	1495222
crd-b	25475
wizp	1218683
aht-pg	1232582
oxlco	1495222
gblil	1494904
fsrv	1785424
hol	1814329
eccy	1604174
eccx	1604174
brcpf	1499849
spnv-un	1825024
seneb	88948
aht-pf	1232582
aht-ph	1232582
aht-pi	1232582
frx	1826889
hitid	1847409
dgicb	800457
faii	1815849
burof	1158399
lmrkn	1615346
hec	1803901
btaqu	1815526
gmre-pa	1533615
cpsn	1651577
ltrpb	1606745
cai-pa	1388430
luxa	1823767
cai-pb	1388430
eres	1814287
gtxmq	1735707
eccb	1604174
landm	1495240
acrdf	1762359
tsia	1826000
tpvy	1580345
spkep	1606268
lmrko	1615346
sca	1551901
ncz-pa	1227857
aht-pd	1232582
fpi-pb	1591670
hawln	46207
gut-pa	1080720
ellkf	1437194
lmrkp	1615346
ftiv	1777835
lcahu	1844642
mudsu	1820727
bvhbb	315858
gut-pc	1080720
bhr-pd	1574085
splp-pa	1452857
chpm	1785041
mitff	1515160
cnthp	23426
gainl	1321741
dhbcu	1838176
gainm	1321741
igac	1819496
men	844172
cnlpl	23426
stic	1819574
gmhlf	1438848
artnb	863110
amsiy	1243429
atac	1823945
bkepp	1392091
hitif	1847409
iaca	1821018
hawen	46207
aixn	835662
vrrmw	1682745
brg-pd	1442626
nmy	897424
ptvca	9346
ptvcb	9346
fgna-un	1818502
fiii	1784168
cnlho	23426
dsx-pb	1318885
brg-pc	1442626
cntho	23426
byrnd	1354866
tnp-pd	1166663
cnthn	23426
tnp-pe	1166663
ds-pd	1175483
uonek	1041657
ds-pc	1175483
ds-pb	1175483
stwo	1819438
crsau	1723648
tnp-pf	1166663
gne-pa	1528356
nsh-un	1816017
cnltp	23426
cnpwp	23426
chmi-pb	1571776
leaf	1365038
num	878198
cnlhp	23426
vreof	1771706
cnpwm	23426
cnlpm	23426
jnndf	1615026
bkk	1181250
cnltn	23426
rvrf	1641601
geccl	1675033
duc	894239
vtiqu	1823884
cnltl	23426
htfa	1487428
dfph	1799191
rtpz-un	1828105
uolid	1081834
chmi-pa	1571776
crsa	1723648
at	1419242
pei-pb	77281
pei-pd	77281
dfht	1813914
pei-pc	77281
aiw	1209028
adgs	1439237
bcomf	1402606
iphyf	1598599
cdr-pc	761648
lftr	1822873
ocsi	1577791
srsa	1821682
rchg	1817786
gfncp	1342287
pgejf	902053
idtyd	1534154
vsogf	1762506
aazzf	1866030
qtrhf	1518419
cdr-pb	761648
lhc-un	1824153
kmgh	1471302
ktyb	1000232
tizaf	1723069
acac	1823878
geind	1683131
urccf	1711570
eno	71508
dtrcd	1182737
eht	1665817
ptqqd	1540013
cdmop	704562
scty	1265107
gik	1802749
rnet	1162112
nsrcd	1302084
plym-pa	1515816
bglc	1737523
myf	882153
busxf	1834975
adre	1169717
anpcf	1620678
mlllf	1714562
je	1538789
ptqqf	1540013
gix	1770141
privx	1557265
raca	1811764
sb-pc	1434754
prlvx	1557265
belfb	729580
idbhf	1044896
nexcf	1737270
sb-pd	1434754
lakfd	1441082
rdib	716634
sofiw	1818874
ysac	1823587
fuaif	1132571
mus	1058234
inbkl	1562463
mh-pa	1412100
muh	1038190
mh-pc	1412100
solcf	1710138
bbk	1167467
wpg-pi	1594686
mh-pd	1412100
dlng-pa	1578453
hcapz	1372807
nmmc	1819157
oasmy	1607245
capa	1816431
bbxib	1814974
stnd	1492915
busxd	1834975
nwin	919864
mtl-p	1302362
sab	1377936
skys	1594124
bbf	1137392
cinv	1766016
gmgt	1816906
thcbu	1760689
wpg-ph	1594686
fbiop	1429260
macu	1805795
ecf-pa	793040
spe-pb	897802
nvgnf	1075880
cptag	1571329
cptal	1571329
wrri	1637197
vmac	1810491
tfecf	1630511
tmpm	1823524
eff	1573698
baf	1181026
mft	891188
khdhf	16859
xelau	1620179
fslf	1583001
bcv-pa	9521
edtx	1817153
slbg	1674440
tdacu	1673481
yeco	1607741
bsd	1089094
lone	1661920
enmpf	1630511
brpau	1719406
rsf	1644771
xyno	1697805
nm-ph	1333172
wskef	1738699
cssep	1679063
glu-pb	1282957
bse	1181024
nm-pg	1333172
paic	1810560
tli	1068963
sohon	1301236
hwcc	1356949
sohob	1301236
plfx	1583138
sohoo	1301236
hsshf	1854368
ihta	1698508
gsl-pb	1430725
assf	1719435
vmnt	1605057
cxee	1518487
nmtcd	1500198
cnigp	1582244
nugx	1804585
dlng-pb	1578453
pkdc	76321
irr	1372117
bfy	1176197
gfy	1299393
ajia	1650739
bfo	1181249
lacqu	1716947
impho	1000298
mza	911308
cnigo	1582244
brpa	1719406
scxlb	93676
wrcdf	1586941
omwsd	1676852
kegx	318996
chucd	1134765
reaxf	1862461
mtbcp	1582982
hcap	1559909
ctam	18172
innd	1609139
twgl	1763329
pavmw	1624326
rokk	1100778
genn	1351051
imphp	1000298
ncb	1454979
flfg	1743886
grmmd	1662574
ottw	1675192
drdgf	1023512
mindp	926423
triq	1514056
alacu	1748621
tgsi	1701859
occip	1716951
llit	1474627
myt	1543268
bqh	1167470
avlnf	1362898
pphi	1752039
fcelb	886128
shgff	1839730
prnaf	1131343
ahc	1413898
andau	1691936
wvvip	838875
bctf	1668340
emms	783005
grmm	1662574
etfm	867028
emhtf	1768225
norzf	910569
chfs	1506492
adrd	1169717
cnwhf	1443979
huntf	1679450
mhe	901824
rmniw	1635282
bzm	1169029
obln	1427570
cerpq	1324759
efbi	1699018
snca	1357459
afgc	1042046
bsrc	1371128
bcacu	1814140
xelaw	1620179
ocgsf	942149
amar	1014763
dse	1603998
mvxm	1685766
moaef	1449617
snpxd	1571934
sume	1396633
mbbc	1835385
paos	936446
palt	1355839
boarf	1400561
pcfp	1632053
wcfb	1667944
fldi	1684506
kfsyf	1072627
emitf	1027662
njv	1454980
ssbp	1716188
hrgg	1700175
rcrtd	1462223
apyp	1568969
sbsaa	927720
hrst	1361937
safo	1789192
mlnd	1544227
lfin	1699683
snipf	1613092
brtx	1505497
bomh	1678746
snnf	1708715
cyccp	1130166
hbie	1143997
uwt	831001
tlfe	1086082
npn	1454978
arcxf	1243429
ltco	1629702
whlrd	1527541
gtmaf	1163560
whlrp	1527541
admq	1588014
apty	1543739
tcpp	1143997
tvc	1376986
valpq	314808
tve	1376986
cofe	1619055
pngzf	1725750
ytfd	1311673
ilxp	1115864
jsbl	1745931
jtbk	1213106
adhg	1663641
cetxp	1435064
snnc	1313938
afhbl	1539894
cpmv	836564
crsaw	1723648
clis	1393548
yriv	1487843
prsef	1437736
ress	1829311
cavg	1086082
verbw	1566610
bbrw	1641751
lazyw	1721741
cmhz	1040721
cnsc	1709542
fhrt	36369
pkph	1452804
tldn	1101246
roye	1102392
wstl	1002135
qsam	1310527
cxkj	1502557
ccsb	1682593
dpsmd	1556753
regrf	925541
tehg	1523855
lbtd	1520592
fxbyd	1068897
ulur	1168220
gporq	874499
banm	1589361
simld	1399306
crbo	86264
pvdg	1591615
snyr	1562733
fpfid	1058330
aftm	836809
futl	1424549
ipic	1720201
zhud	865400
dgdm	1409999
gntlf	1166272
rhe-pa	1004724
qbak	758938
rpnrf	1833089
vitx	1609472
ncre	1104462
parf	76149
fpfi	1058330
grpx	1472998
bitcf	1795749
ecmtd	1008653
dgtw	1065598
ftrs	1041633
gkit	1398529
fchs	1416876
remi	1078037
phiow	1533040
brqsw	1650575
ghav	1514113
thst	1564709
ptoi	1381105
bcrhf	1582086
dfodq	931336
svte	1535635
osto	74925
prki	1579717
smprd	773717
estrf	1716586
pfsf	1400732
relt	1682265
accr	1041588
grlb	1581545
argq	1533106
ntru	1552845
caps	887151
imuc	822411
takd	1263872
ecmt	1008653
stri	1473597
imund	1559356
aivn	5656
atvk	1530185
etbi	1099574
biei	1515740
vegl	1435224
slnm	1084332
andar	1691936
ftxp	1503458
rigg	1104206
vxit	1591615
expl	1392902
gnkwf	1326200
grnf	1492448
shloq	904979
rgbpp	1589150
syev	1056757
tgro	1386018
askh	1511161
akaoq	1301501
jkro	1675442
dkgh	1592411
gsph	1011395
alacr	1748621
cicn	945384
vbvt	1575975
btln	1425289
vica	1402737
konaq	1265572
irnc	1455926
ggbxf	1739376
oxbrw	1584831
alacw	1748621
qdmi	1094032
dcac	1498291
hdii	1058828
sdlpq	1553467
skyl	1174814
mjds	1523486
ptrc	1172298
sigo	1689066
psyc	1771077
imucw	822411
artlw	1621221
nxnn	1416172
ptlf	1354591
smrtq	884940
wmgr	1527974
cncc	1582962
snnaq	1656328
pfti	1019787
osin	1056256
yogaq	1703497
seny	1446152
pbya	1530981
rhno	1490630
prtx	1099215
wmtn	1421601
vcon	310056
scoo	1055454
chwe	1043222
favo	1795851
cypw	1442711
omhi	1403674
flss	1434842
eossd	1651958
ltscd	1108891
bzrd	1765826
stwc	1400683
drng	1574863
airtw	353184
shipz	1448397
atmo	1679426
psru	1415306
mnelf	1463471
nhel	1621697
encc	1119807
ptpf	1464300
shipw	1448397
tpni	1521013
glla	1004411
prhrq	1568079
fppp	316736
blsp	1419582
rnvaw	931059
atls	1623595
pchk	1415952
tchc	1639874
bleg	1794311
aifm	1650505
anvv	1681282
igldf	1090159
ngbl	1547996
ccur	749038
cbtc	1429859
nmgx	891417
lensf	1591096
bthr	1499855
pteo	1063104
srup	1622767
curm	1556226
rbnw	1608430
stlt	1388486
rpt-pd	842183
rpayw	1720592
rsrl	1466225
rsvau	1828318
rsvaw	1828318
rtp-un	1819848
rtp-wt	1819848
rtpyu	1828108
roccu	1824403
roccw	1824403
rocru	1839412
rocrw	1839412
rodi	312070
roni-un	1845437
ronwf	1611852
ross-un	1841610
ross-wt	1841610
rot-un	1826681
rot-wt	1826681
rice-un	1823766
rice-wt	1823766
rf-pe	1281761
rilyi	1464790
rilyk	1464790
rilyl	1464790
rilym	1464790
rilyn	1464790
rilyo	1464790
rilyp	1464790
rilyt	1464790
rise	1610940
rja	352960
rji	352960
rjn	352960
rjz	352960
rmgbu	1820143
rmgbw	1820143
rmgcu	1838108
rmgcw	1838108
rmpl-p	1644771
rchgw	1817786
rbzwf	1752108
rca	1527590
rcb	1527590
rcc	1527590
rcrtw	1462223
rclfu	1833498
rclfw	1833498
rc-pb	1527590
rc-pc	1527590
rc-pd	1527590
rc-pe	1527590
reaxd	1862461
rekrw	1697851
reliw	1812727
reml	1053092
rexr-pc	1571283
ressd	1829311
revhu	1841389
revhw	1841389
ptraw	1820630
qellu	1821171
qellw	1821171
qfta-un	1830795
qfta-wt	1830795
pv-un	1818787
pv-wt	1818787
pw-pa	1532619
pwppw	1777835
pxsap	1640043
pxsaw	1640043
pype	1114446
qbcaf	1156831
qrtep	1355096
qsiaw	1816431
qs-wt	1811414
radiw	1810739
rammu	1841867
rbac-un	1815184
rbac-wt	1815184
qull	1114446
qvcc	1254699
raacu	1824734
raacw	1824734
shgfd	1839730
